LI-8100,LI-8100,LI-8100,,CHAMBER,LI-8100,LI-8100,LI-8100,LI-8100,LI-8150,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
2024-06-02 00:13:29,154.009360,100.020000,6978.600000,-72.981780,-82470308.634000,0.037080,-42290267.899330,0.017340,45,18.464870,-0.666570,24.888630,0.997460,0.994330,-0.666570,0.948920,0.948920,503.910000,2063.743180
2024-06-02 00:55:31,154.038550,99.940000,6978.600000,16.715050,310278.341300,0.018070,310278.341300,0.018070,41,8.651920,-0.541040,18.122610,0.996730,0.968200,-0.541040,0.941710,0.941710,517.970000,2116.430420
2024-06-02 00:58:30,154.040630,99.950000,6978.600000,16.523440,1683641.210820,0.017620,1333167.239750,0.009960,42,3.328290,-0.059260,3.328290,0.989330,0.989330,-2.188870,0.277150,0.145530,541.120000,2121.936410
2024-06-02 01:01:31,154.042720,99.950000,6978.600000,16.457890,-3787989.465540,0.000140,-3787989.465540,0.000140,43,2.458500,-0.095810,2.458500,0.994800,0.994800,-0.601310,0.509910,0.439940,515.780000,2160.527510
2024-06-02 01:04:30,154.044790,99.960000,6978.600000,171.602440,621989.876940,0.000430,621989.876940,0.000430,44,2.416090,-0.090160,5.099560,0.995960,0.985040,-0.090160,0.577280,0.577280,519.540000,2158.481730
2024-06-02 01:07:29,154.046860,99.960000,6978.600000,16.332670,238496.322390,0.020010,128971.469160,0.015320,40,5.816840,-0.497230,6.672000,0.982390,0.981430,-0.497230,0.952950,0.952950,500.750000,2148.403480
2024-06-02 01:10:29,154.048950,99.950000,6978.600000,-77.914000,-173257.445250,0.000310,-173257.445250,0.000310,38,238.023980,-13.730540,238.023980,0.994980,0.994980,-13.730540,0.994190,0.994190,516.180000,2152.163690
2024-06-02 01:13:29,154.051030,99.990000,6978.600000,-72.821110,1327203.198280,0.000920,1327203.198280,0.000920,45,18.756110,-0.865130,23.925810,0.997110,0.994830,-0.865130,0.967400,0.967400,525.200000,2115.151680
2024-06-02 01:55:31,154.080220,99.910000,6978.600000,16.290110,351799.334730,0.000130,351799.334730,0.000130,41,8.710970,-0.566050,20.403600,0.994390,0.964140,-0.566050,0.976160,0.976160,516.040000,2158.509220
2024-06-02 01:58:30,154.082290,99.930000,6978.600000,16.174890,-934764.296140,0.001550,-24282781.020530,0.004730,42,0.558320,-1.042220,0.558320,0.332920,0.332920,-1.042220,0.992150,0.992150,545.330000,2133.381410
2024-06-02 02:01:31,154.084390,99.930000,6978.600000,16.121890,-25686.352520,0.000110,-25686.352520,0.000110,43,2.738460,-0.239610,2.738460,0.997630,0.997630,-0.239610,0.863650,0.863650,507.220000,2122.774980
2024-06-02 02:04:31,154.086470,99.940000,6978.600000,171.166330,1013.948760,0.023660,1013.948760,0.023660,44,2.401760,0.035050,5.921750,0.994830,0.975710,0.035050,0.172080,0.172080,522.710000,2119.570490
2024-06-02 02:07:30,154.088540,99.940000,6978.600000,16.011330,-412863.991470,0.001230,-50730.369720,0.000280,40,6.368040,-0.722130,6.368040,0.990830,0.990830,-0.722130,0.966220,0.966220,508.850000,2130.485760
2024-06-02 02:10:30,154.090620,99.930000,6978.600000,-77.023110,-9757082.838780,0.030300,-3093399.849740,0.008990,38,244.944310,-14.421130,244.944310,0.997210,0.997210,-14.421130,0.997150,0.997150,508.880000,2117.462140
2024-06-02 02:13:31,154.092720,99.970000,6978.600000,-72.812670,9339396.335920,0.044000,9240785.150150,0.040770,45,15.979780,-0.563540,18.190190,0.996110,0.995570,-0.563540,0.938290,0.938290,510.920000,2102.598720
2024-06-02 02:55:31,154.121890,99.870000,6978.600000,15.953740,8776954.228260,0.006810,8675158.456340,0.006760,41,7.556170,-0.594270,19.922510,0.991570,0.962470,-0.594270,0.967410,0.967410,505.330000,2142.526340
2024-06-02 02:58:31,154.123970,99.880000,6978.600000,15.838780,663724.059720,0.000920,663724.059720,0.000920,42,2.934580,-0.675540,13.820320,0.980920,0.882270,-1.912910,0.968410,0.963140,533.800000,2121.303160
2024-06-02 03:01:31,154.126050,99.880000,6978.600000,15.768780,3896119.437410,0.007540,6307463.365900,0.004670,43,2.292510,-0.145590,2.929800,0.996090,0.994120,-0.145590,0.696180,0.696180,509.930000,2114.568160
2024-06-02 03:04:31,154.128140,99.890000,6978.600000,170.849110,1067910.134100,0.007140,1067910.134100,0.007140,44,2.264660,-0.070440,4.160580,0.991250,0.983420,-0.070440,0.555760,0.555760,523.840000,2115.664270
2024-06-02 03:07:31,154.130220,99.890000,6978.600000,15.642440,-421956.739540,0.003490,-1062286.290760,0.005120,40,6.044570,-0.755060,6.044570,0.990240,0.990240,-0.755060,0.980390,0.980390,505.610000,2126.649540
2024-06-02 03:10:31,154.132300,99.890000,6978.600000,-77.824220,381697.525970,0.059600,381697.525970,0.059600,38,234.974040,-13.971250,234.974040,0.995060,0.995060,-13.971250,0.996060,0.996060,525.010000,2128.026920
2024-06-02 03:13:31,154.134390,99.920000,6978.600000,-72.741110,-4247227.774420,0.023560,-4247227.774420,0.023560,45,14.715980,-0.475940,18.472380,0.996440,0.994400,-0.475940,0.941030,0.941030,504.170000,2087.372900
2024-06-02 03:55:31,154.163550,99.830000,6978.600000,15.758350,-53553269.253430,0.035990,-53553269.253430,0.035990,41,8.178050,-0.425930,21.128980,0.994730,0.961440,-0.425930,0.885090,0.885090,502.700000,2120.115200
2024-06-02 03:58:31,154.165640,99.850000,6978.600000,15.592670,-1588572.831600,0.021010,-1588572.831600,0.021010,42,1.878170,-0.381850,9.186460,0.863410,0.832940,-0.381850,0.887040,0.887040,534.550000,2122.475410
2024-06-02 04:01:31,154.167720,99.840000,6978.600000,15.513560,-10680834.701610,0.022180,-10680834.701610,0.022180,43,2.373560,-0.270110,3.439460,0.995330,0.991650,-0.270110,0.893860,0.893860,503.510000,2130.101290
2024-06-02 04:04:32,154.169810,99.860000,6978.600000,170.607000,2124437.006630,0.043210,2124437.006630,0.043210,44,2.308950,-0.127510,4.871930,0.986420,0.976530,-0.127510,0.769820,0.769820,508.610000,2128.549340
2024-06-02 04:07:31,154.171890,99.860000,6978.600000,15.402670,140866.498020,0.000520,2794291.206590,0.002370,40,6.403610,-0.733040,6.403610,0.991520,0.991520,-0.733040,0.980110,0.980110,502.160000,2124.178180
2024-06-02 04:10:31,154.173970,99.860000,6978.600000,-77.797000,-2099196.195540,0.008750,-2099196.195540,0.008750,38,198.077910,-11.480360,198.077910,0.991720,0.991720,-11.480360,0.992390,0.992390,510.180000,2118.085940
2024-06-02 04:13:31,154.176050,99.890000,6978.600000,-73.168220,4460201.436000,0.005680,4460201.436000,0.005680,45,14.431200,-0.502580,18.277800,0.996790,0.994790,-0.502580,0.910330,0.910330,524.690000,2121.405410
2024-06-02 04:55:31,154.205220,99.820000,6978.600000,15.475930,-383877.440110,0.004190,-835561.264810,0.026020,41,7.067350,-0.445900,13.831270,0.990890,0.971150,-0.445900,0.942770,0.942770,503.740000,2121.799330
2024-06-02 04:58:31,154.207300,99.840000,6978.600000,15.375330,6315900.692860,0.014860,6315900.692860,0.014860,42,3.112400,-0.535120,3.983420,0.956780,0.958510,-0.535120,0.961520,0.961520,510.640000,2115.752190
2024-06-02 05:01:32,154.209400,99.850000,6978.600000,15.342670,-2307621.553350,0.021260,-2307621.553350,0.021260,43,2.481090,-0.185300,3.071630,0.995740,0.994280,-0.185300,0.764920,0.764920,496.340000,2118.794100
2024-06-02 05:04:31,154.211470,99.860000,6978.600000,170.496330,-3364255.304600,0.059010,-3364255.304600,0.059010,44,2.383180,-0.064880,5.674700,0.993810,0.979570,-0.064880,0.456000,0.456000,505.120000,2120.214640
2024-06-02 05:07:31,154.213550,99.860000,6978.600000,15.301670,9960632.693130,0.057810,224267.519520,0.002290,40,6.581090,-0.693400,6.581090,0.993720,0.993720,-0.693400,0.970670,0.970670,495.380000,2118.261930
2024-06-02 05:10:31,154.215640,99.850000,6978.600000,-77.085220,-1952037.702960,0.034580,-736077.650640,0.020750,38,226.463220,-13.105190,226.463220,0.991680,0.991680,-13.105190,0.992940,0.992940,504.330000,2123.272470
2024-06-02 05:13:31,154.217720,99.890000,6978.600000,-72.946220,148665.679820,0.000030,148665.679820,0.000030,45,15.103330,-0.874390,19.974390,0.994380,0.991530,-0.874390,0.975090,0.975090,522.450000,2120.732850
2024-06-02 05:55:31,154.246890,99.850000,6978.600000,15.346810,1048702.528490,0.002830,344354.628670,0.001220,41,7.406730,-0.476730,14.733990,0.974000,0.955410,-0.476730,0.946740,0.946740,488.360000,2139.696400
2024-06-02 05:58:31,154.248970,99.860000,6978.600000,15.266000,4391528.338050,0.023190,4391528.338050,0.023190,42,1.943310,-0.139320,1.943310,0.851870,0.851870,-0.139320,0.358740,0.358740,527.020000,2135.100220
2024-06-02 06:01:33,154.251080,99.860000,6978.600000,15.256330,1163078.663390,0.018920,1163078.663390,0.018920,43,2.722330,-0.239480,3.144210,0.995830,0.995120,-0.239480,0.845880,0.845880,512.060000,2139.072290
2024-06-02 06:04:32,154.253150,99.890000,6978.600000,170.177330,81971.215760,0.013420,81971.215760,0.013420,44,2.525940,-0.125050,6.932390,0.990380,0.963180,-0.125050,0.744360,0.744360,508.180000,2136.649280
2024-06-02 06:07:31,154.255220,99.870000,6978.600000,15.226440,-6325285.877370,0.033540,-16971233.753100,0.051860,40,6.446210,-0.659020,6.954870,0.989610,0.989430,-0.659020,0.968200,0.968200,510.360000,2127.438200
2024-06-02 06:10:31,154.257300,99.870000,6978.600000,-77.433000,-293.161070,0.000000,-293.161070,0.000000,38,233.783440,-13.682030,233.783440,0.994690,0.994690,-13.682030,0.995960,0.995960,499.800000,2130.251180
2024-06-02 06:13:32,154.259400,99.920000,6978.600000,-72.644890,271884.548830,0.001910,271884.548830,0.001910,45,14.671010,-0.599890,14.671010,0.996200,0.996200,-0.599890,0.981960,0.981960,518.660000,2126.310820
2024-06-02 06:55:31,154.288550,99.870000,6978.600000,16.093080,-443971.329310,0.000810,-178473.593670,0.000070,41,7.974780,-0.326800,14.725560,0.988320,0.972370,-0.750700,0.927030,0.915060,525.390000,2138.929710
2024-06-02 06:58:30,154.290630,99.880000,6978.600000,16.105670,-3368103.991200,0.015860,-3597337.807860,0.015960,42,3.185310,-0.519820,12.896690,0.974610,0.905760,-2.009060,0.948660,0.885180,545.020000,2139.577350
2024-06-02 07:01:30,154.292710,99.880000,6978.600000,16.174330,-600419.025520,0.008030,-600419.025520,0.008030,43,3.239670,-0.301270,3.270310,0.998140,0.998130,-0.301270,0.909280,0.909280,525.680000,2141.356100
2024-06-02 07:04:30,154.294790,99.890000,6978.600000,170.000110,63804.570060,0.000010,63804.570060,0.000010,44,2.312280,-0.117640,6.162000,0.988050,0.969830,-0.117640,0.709080,0.709080,546.460000,2133.651520
2024-06-02 07:07:29,154.296860,99.890000,6978.600000,16.255220,2860282.681050,0.036960,2860282.681050,0.036960,40,6.231290,-0.653740,6.231290,0.989550,0.989550,-0.653740,0.966080,0.966080,535.890000,2129.897550
2024-06-02 07:10:30,154.298960,99.880000,6978.600000,-77.022670,-2273303.903690,0.011520,-2273303.903690,0.011520,38,239.514150,-13.735670,239.514150,0.994050,0.994050,-13.735670,0.995660,0.995660,544.020000,2136.317230
2024-06-02 07:13:31,154.301050,99.940000,6978.600000,-72.581560,174593.070450,0.003350,174593.070450,0.003350,45,14.092090,-0.251320,14.092090,0.996180,0.996180,-0.716740,0.842570,0.834970,552.120000,2136.388170
2024-06-02 07:55:31,154.330220,99.890000,6978.600000,17.697140,781157.537480,0.008130,781157.537480,0.008130,41,7.787960,-0.345940,18.885550,0.996520,0.966400,-0.345940,0.853210,0.853210,543.610000,2123.858030
2024-06-02 07:58:30,154.332290,99.900000,6978.600000,17.654560,22281879.281450,0.007460,22281879.281450,0.007460,42,5.286470,-0.749440,11.791120,0.964580,0.942470,-2.279430,0.921710,0.905780,573.120000,2131.553000
2024-06-02 08:01:31,154.334390,99.890000,6978.600000,17.753000,-976631.477940,0.022750,-1018651.427550,0.022670,43,3.144430,-0.172570,4.867790,0.996940,0.991940,-0.740600,0.765210,0.702670,542.930000,2147.839180
2024-06-02 08:04:31,154.336470,99.920000,6978.600000,170.813110,-29532110.341360,0.022080,-29313625.101140,0.022050,44,2.352950,-0.158590,5.178160,0.992710,0.982270,-0.158590,0.829550,0.829550,553.000000,2148.693140
2024-06-02 08:07:30,154.338540,99.910000,6978.600000,17.632000,-2204010.901790,0.011880,-2204010.901790,0.011880,40,7.085450,-0.815860,7.877670,0.994210,0.993780,-0.815860,0.993020,0.993020,535.260000,2145.842090
2024-06-02 08:10:31,154.340640,99.910000,6978.600000,-77.423670,275942.731620,0.014680,636833.215970,0.012670,38,245.833160,-14.373950,245.833160,0.996260,0.996260,-14.373950,0.996980,0.996980,532.540000,2135.495190
2024-06-02 08:13:32,154.342730,99.940000,6978.600000,-72.590670,-27712.476000,0.000040,-27712.476000,0.000040,45,16.438590,-1.108320,18.069320,0.997010,0.996730,-1.108320,0.982790,0.982790,537.040000,2144.921150
2024-06-02 08:55:31,154.371890,99.880000,6978.600000,19.206480,26439752.837200,0.036700,26439752.837200,0.036700,41,8.027390,-0.517810,18.947780,0.998430,0.979310,-1.354820,0.954150,0.952160,477.440000,2122.022010
2024-06-02 08:58:30,154.373960,99.900000,6978.600000,19.108890,-46761.060390,0.000040,-48444.470850,0.000040,42,-0.166970,-0.084940,29.628810,0.083640,0.028680,-0.084940,0.428550,0.428550,521.960000,2108.262700
2024-06-02 09:01:30,154.376040,99.900000,6978.600000,19.358560,-121596.951770,0.000750,-121596.951770,0.000750,43,1.970310,-0.134630,5.494000,0.986110,0.952560,-0.238460,0.579260,0.591150,510.220000,2111.097050
2024-06-02 09:04:29,154.378110,99.920000,6978.600000,171.630440,69381.324580,0.000190,69381.324580,0.000190,44,1.998320,-0.029260,5.455050,0.984420,0.963890,-0.038290,0.148690,0.162940,513.230000,2107.054650
2024-06-02 09:07:28,154.380190,99.910000,6978.600000,19.248890,-351691.364380,0.030200,-349746.237300,0.023620,40,7.133160,-0.707280,7.133160,0.993170,0.993170,-0.707280,0.968900,0.968900,502.810000,2102.770860
2024-06-02 09:10:28,154.382270,99.900000,6978.600000,-77.129560,-379622.334750,0.000440,-379622.334750,0.000440,38,280.280180,-16.074190,280.280180,0.994060,0.994060,-16.074190,0.995070,0.995070,484.230000,2109.509020
2024-06-02 09:13:28,154.384350,99.940000,6978.600000,-72.483330,-86853.380080,0.000130,-86853.380080,0.000130,45,17.146790,-0.867120,17.146790,0.998830,0.998830,-0.867120,0.968920,0.968920,460.220000,2109.952180
2024-06-02 09:55:31,154.413550,99.840000,6978.600000,20.362420,-392978.459350,0.000050,-392978.459350,0.000050,41,6.961590,-0.431450,15.312550,0.989700,0.965810,-1.572020,0.961990,0.952780,453.290000,2109.659860
2024-06-02 09:58:30,154.415630,99.850000,6978.600000,20.412890,-439917.980730,0.001290,-442827.621220,0.001060,42,0.806510,-0.034070,0.806510,0.411200,0.411200,-0.034070,0.031270,0.031270,504.280000,2105.392090
2024-06-02 10:01:30,154.417710,99.850000,6978.600000,20.743560,-1542651.394570,0.000580,-3756325.084720,0.000520,43,2.689990,-0.223190,3.213860,0.994530,0.993680,-0.508610,0.887290,0.857820,480.900000,2113.159810
2024-06-02 10:04:29,154.419780,99.860000,6978.600000,172.975000,3348333.217590,0.024240,3348333.217590,0.024240,44,2.235730,-0.045090,6.274850,0.993250,0.971860,-0.174890,0.239380,0.242310,493.740000,2113.218620
2024-06-02 10:07:29,154.421860,99.860000,6978.600000,20.545560,-173748403.145150,0.012850,-173748403.145150,0.012850,40,7.254400,-0.731490,7.254400,0.996330,0.996330,-0.731490,0.971430,0.971430,463.350000,2116.011090
2024-06-02 10:10:29,154.423950,99.850000,6978.600000,-76.285000,-4739952.501890,0.015280,-5198301.309000,0.015690,38,269.742660,-15.683840,269.742660,0.995060,0.995060,-15.683840,0.995930,0.995930,470.540000,2117.881570
2024-06-02 10:13:29,154.426030,99.890000,6978.600000,-71.572000,2930645.077910,0.006940,2930645.077910,0.006940,45,12.526820,-0.510120,13.204850,0.997280,0.997210,-0.510120,0.920330,0.920330,457.820000,2110.261010
2024-06-02 10:55:31,154.455220,99.800000,6978.600000,22.834730,12356802.814550,0.012960,12356802.814550,0.012960,41,7.713790,-0.433700,20.231980,0.997460,0.972430,-1.899210,0.936590,0.876190,444.130000,2112.807020
2024-06-02 10:58:30,154.457290,99.820000,6978.600000,22.242780,-1426445.476000,0.031820,-1118088.881060,0.026340,42,0.296680,-0.206410,65.015730,0.409780,0.011470,-5.908180,0.725260,0.346720,487.870000,2114.158290
2024-06-02 11:01:30,154.459370,99.820000,6978.600000,22.476110,1740519.335410,0.006830,1740519.335410,0.006830,43,2.178890,-0.116250,2.845110,0.990880,0.989200,-0.116250,0.505150,0.505150,457.710000,2113.395860
2024-06-02 11:04:29,154.461450,99.830000,6978.600000,174.102780,2529092.940430,0.049680,2529092.940430,0.049680,44,2.536130,0.028090,4.954960,0.993750,0.984300,0.028090,0.084970,0.084970,463.100000,2113.980990
2024-06-02 11:07:28,154.463520,99.810000,6978.600000,22.067440,-443458.824890,0.001540,-443458.824890,0.001540,40,6.258250,-0.702380,6.258250,0.996770,0.996770,-0.702380,0.966590,0.966590,457.350000,2120.122290
2024-06-02 11:10:28,154.465600,99.810000,6978.600000,-75.794110,1277292.379810,0.010480,318765.516430,0.004530,38,304.533670,-17.933600,304.533670,0.996530,0.996530,-17.933600,0.997380,0.997380,457.400000,2113.172600
2024-06-02 11:13:29,154.467700,99.850000,6978.600000,-71.682440,-220797.802690,0.000670,-220797.802690,0.000670,45,12.539070,-0.536840,14.038900,0.997670,0.997250,-0.536840,0.902260,0.902260,450.340000,2103.386740
2024-06-02 11:55:31,154.496890,99.730000,6978.600000,23.643190,20979.857280,0.005820,20979.857280,0.005820,41,7.966560,-0.571510,12.817540,0.995390,0.981170,-0.571510,0.944900,0.944900,461.490000,2100.317820
2024-06-02 11:58:30,154.498960,99.750000,6978.600000,23.860780,-150111.418490,0.005360,-905569.861940,0.007840,42,2.584280,-0.490170,11.378250,0.978390,0.901890,-1.201420,0.926830,0.905250,466.980000,2092.072180
2024-06-02 12:01:30,154.501040,99.740000,6978.600000,24.006780,-17484551.141570,0.024950,-17484551.141570,0.024950,43,1.975850,-0.105820,3.942770,0.986840,0.975050,-0.105820,0.400680,0.400680,454.150000,2095.023810
2024-06-02 12:04:29,154.503110,99.750000,6978.600000,175.433000,14717.829720,0.006970,14717.829720,0.006970,44,2.165680,0.013670,4.996040,0.991470,0.972220,0.013670,0.020610,0.020610,457.140000,2094.192690
2024-06-02 12:07:29,154.505200,99.730000,6978.600000,23.817670,15344.254680,0.001160,15397.079290,0.000940,40,6.089720,-0.737440,6.089720,0.994740,0.994740,-0.737440,0.958430,0.958430,423.870000,2093.052930
2024-06-02 12:10:29,154.507280,99.720000,6978.600000,-75.445440,271393.590960,0.006860,271393.590960,0.006860,38,255.266560,-14.631210,255.266560,0.994530,0.994530,-14.631210,0.995410,0.995410,436.870000,2079.559850
2024-06-02 12:13:29,154.509360,99.760000,6978.600000,-71.022110,-68099.856120,0.000920,-68099.856120,0.000920,45,13.371320,-0.593820,18.146130,0.997820,0.994750,-0.917300,0.926840,0.921560,443.310000,2082.533470
2024-06-02 12:55:31,154.538550,99.660000,6978.600000,25.630000,-10025.503500,0.002530,-10025.503500,0.002530,41,7.114760,-0.434560,11.316620,0.997710,0.992260,-0.434560,0.896160,0.896160,431.740000,2062.305610
2024-06-02 12:58:31,154.540640,99.670000,6978.600000,26.384220,-226999.280270,0.008550,-226999.280270,0.008550,42,3.429760,-0.621780,6.568370,0.927920,0.905610,-0.621780,0.925670,0.925670,447.070000,2062.297490
2024-06-02 13:01:31,154.542720,99.670000,6978.600000,28.146670,-876.140930,0.002460,-876.140930,0.002460,43,2.097360,-0.176440,3.100510,0.987260,0.982750,-0.176440,0.603010,0.603010,422.780000,2058.811180
2024-06-02 13:04:31,154.544800,99.670000,6978.600000,176.618560,2454313.749050,0.012800,2454313.749050,0.012800,44,2.513050,-0.040000,3.145880,0.995440,0.994180,-0.040510,0.162130,0.163140,415.240000,2059.882340
2024-06-02 13:07:30,154.546880,99.670000,6978.600000,25.788440,166813.024210,0.005130,29628380.824580,0.014190,40,6.185090,-0.616920,6.185090,0.993710,0.993710,-0.616920,0.951270,0.951270,419.900000,2061.065730
2024-06-02 13:10:30,154.548960,99.670000,6978.600000,-74.697670,-1834.440870,0.008220,-1834.440870,0.008220,38,273.279790,-15.654390,273.279790,0.994720,0.994720,-15.654390,0.995920,0.995920,423.480000,2062.836830
2024-06-02 13:13:30,154.551040,99.700000,6978.600000,-70.585440,-2643611.151800,0.001020,-2643611.151800,0.001020,45,12.802250,-0.433580,17.108550,0.997270,0.994330,-0.664770,0.861090,0.857400,444.960000,2064.212140
2024-06-02 13:55:31,154.580220,99.590000,6978.600000,25.371870,-1302154.816430,0.048490,-4532430.322370,0.058470,41,7.097480,-0.380420,14.304360,0.996410,0.983900,-0.380420,0.871680,0.871680,442.120000,2079.959650
2024-06-02 13:58:32,154.582310,99.600000,6978.600000,25.267560,129515.615590,0.009190,970.237300,0.000020,42,4.591560,-0.858030,16.657880,0.984680,0.923700,-1.829040,0.970160,0.969790,446.200000,2083.708630
2024-06-02 14:01:32,154.584400,99.590000,6978.600000,25.825670,-1281702.730950,0.002970,-1281702.730950,0.002970,43,2.145430,-0.087630,2.766870,0.989620,0.987440,-0.087630,0.354480,0.354480,454.540000,2075.975990
2024-06-02 14:04:33,154.586490,99.590000,6978.600000,177.598890,-3260191.848470,0.020630,-3042448.081410,0.017780,44,2.252290,0.157250,4.427890,0.988800,0.979100,0.166630,0.794960,0.799650,454.210000,2080.311710
2024-06-02 14:07:32,154.588560,99.600000,6978.600000,25.075780,-10886.849900,0.000770,-10886.849900,0.000770,40,5.946210,-0.459530,5.946210,0.988500,0.988500,-0.459530,0.918040,0.918040,434.000000,2081.129460
2024-06-02 14:10:33,154.590660,99.580000,6978.600000,-74.899330,13913.483940,0.000000,13913.483940,0.000000,38,265.419670,-15.857840,265.419670,0.996740,0.996740,-15.857840,0.997510,0.997510,434.480000,2091.359030
2024-06-02 14:13:33,154.592740,99.630000,6978.600000,-70.853890,1582357.122560,0.004190,1582357.122560,0.004190,45,14.084710,-0.674200,16.882270,0.998590,0.997360,-0.882540,0.961390,0.959440,435.150000,2084.809450
2024-06-02 14:55:31,154.621890,99.540000,6978.600000,24.113520,78169.672390,0.048260,78169.672390,0.048260,41,8.424080,-0.409190,18.839940,0.997630,0.984770,-1.092480,0.934090,0.905110,465.730000,2088.033820
2024-06-02 14:58:32,154.623980,99.540000,6978.600000,23.983330,-9170316.682630,0.017260,-9477553.177720,0.017330,42,0.741280,-1.033430,0.741280,0.151840,0.151840,-1.033430,0.974470,0.974470,496.600000,2091.614680
2024-06-02 15:01:32,154.626060,99.550000,6978.600000,24.630560,966.106130,0.008010,1102.716290,0.008020,43,2.410110,-0.208700,4.052610,0.990340,0.984100,-0.208700,0.773310,0.773310,467.160000,2074.785220
2024-06-02 15:04:31,154.628140,99.550000,6978.600000,177.804780,188636.153080,0.000710,188636.153080,0.000710,44,2.337670,-0.063040,2.682180,0.994940,0.994670,-0.063220,0.442250,0.442430,468.800000,2066.636220
2024-06-02 15:07:30,154.630210,99.540000,6978.600000,24.711330,-2750587.823960,0.019910,-2975643.493950,0.018390,40,7.120540,-0.770890,7.120540,0.998250,0.998250,-0.770890,0.984590,0.984590,445.740000,2073.959880
2024-06-02 15:10:31,154.632300,99.530000,6978.600000,-74.900000,-16035401.539340,0.012830,-16407625.204100,0.012920,38,274.603120,-15.951650,274.603120,0.995710,0.995710,-15.951650,0.997030,0.997030,469.370000,2069.461980
2024-06-02 15:13:31,154.634390,99.570000,6978.600000,-70.906000,-60814.742840,0.003640,-60814.742840,0.003640,45,14.714000,-0.517740,18.137080,0.998790,0.997130,-0.517740,0.930000,0.930000,451.200000,2074.343770
2024-06-02 15:55:31,154.663550,99.480000,6978.600000,24.457360,-413675.413350,0.007540,-413675.413350,0.007540,41,7.891700,-0.521640,16.794490,0.997740,0.962910,-0.529460,0.946270,0.944980,508.110000,2060.582500
2024-06-02 15:58:30,154.665630,99.490000,6978.600000,24.210780,-23524.732020,0.001210,-23524.732020,0.001210,42,0.922670,0.366380,11.142070,0.045910,0.153150,0.366380,0.388960,0.388960,471.910000,2058.305760
2024-06-02 16:01:30,154.667710,99.490000,6978.600000,24.678220,3217.523300,0.028330,302.082890,0.004980,43,2.178600,0.029150,2.536820,0.990810,0.990400,0.029150,0.067300,0.067300,452.630000,2063.938830
2024-06-02 16:04:30,154.669790,99.500000,6978.600000,177.647440,-13581.767560,0.029570,-13581.767560,0.029570,44,2.250500,0.093080,3.801300,0.994760,0.988350,0.110200,0.661640,0.654620,456.930000,2068.460330
2024-06-02 16:07:30,154.671880,99.510000,6978.600000,24.294560,-68023.124490,0.028520,-530362.157520,0.039410,40,6.552670,-0.502050,6.552670,0.987580,0.987580,-0.502050,0.954310,0.954310,457.340000,2071.639340
2024-06-02 16:10:30,154.673960,99.490000,6978.600000,-74.960000,-11906875.606350,0.005540,-11906875.606350,0.005540,38,267.631310,-16.027930,267.631310,0.995810,0.995810,-16.027930,0.996040,0.996040,460.770000,2080.226170
2024-06-02 16:13:30,154.676040,99.530000,6978.600000,-70.980440,-193464.270370,0.048830,-294744.357900,0.134380,45,13.560100,-0.397830,14.392730,0.995690,0.995600,-1.533150,0.652290,0.906530,476.390000,2081.241780
2024-06-02 16:55:31,154.705220,99.450000,6978.600000,24.037030,1130333.690930,0.000730,495525.350490,0.000490,41,7.395050,-0.518480,11.092470,0.996430,0.985300,-0.518480,0.960950,0.960950,480.550000,2060.042520
2024-06-02 16:58:30,154.707290,99.470000,6978.600000,23.920890,-24360.221160,0.028000,-12586.638080,0.002670,42,4.348990,-0.485400,13.340820,0.920870,0.863780,-0.485400,0.803710,0.803710,471.380000,2059.955530
2024-06-02 17:01:30,154.709370,99.470000,6978.600000,24.257110,287.851760,0.003490,287.851760,0.003490,43,2.383110,-0.419610,2.383110,0.992660,0.992660,-0.982910,0.942480,0.934310,449.420000,2072.847510
2024-06-02 17:04:31,154.711470,99.480000,6978.600000,177.566780,-574.065160,0.002300,-247.416820,0.001550,44,2.364430,0.027750,4.053510,0.994720,0.988290,0.027750,0.138810,0.138810,467.310000,2061.454690
2024-06-02 17:07:30,154.713540,99.470000,6978.600000,23.902110,748611.033560,0.003310,748611.033560,0.003310,40,6.328510,-0.437520,6.328510,0.994610,0.994610,-0.437520,0.932000,0.932000,456.960000,2059.400490
2024-06-02 17:10:30,154.715620,99.470000,6978.600000,-75.266110,-19942279.603410,0.015290,-19942279.603410,0.015290,38,266.399220,-16.116150,266.399220,0.996090,0.996090,-16.116150,0.996860,0.996860,461.770000,2071.078150
2024-06-02 17:13:31,154.717720,99.520000,6978.600000,-71.004560,53839883.095460,0.050670,53839883.095460,0.050670,45,14.304580,-0.631240,14.440810,0.995920,0.995920,-0.631240,0.964310,0.964310,468.040000,2071.323050
2024-06-02 17:55:31,154.746890,99.460000,6978.600000,23.778900,-463444.499610,0.003260,-463444.499610,0.003260,41,8.800120,-0.527490,12.858360,0.996400,0.988290,-0.527490,0.959970,0.959970,487.980000,2055.291350
2024-06-02 17:58:31,154.748970,99.460000,6978.600000,23.441220,34047.991320,0.013540,34047.991320,0.013540,42,2.481580,-0.563770,3.545280,0.774940,0.857660,-0.563770,0.951020,0.951020,522.430000,2048.518490
